User-ID;ISBN;Book-Rating;Book-Title;Book-Author;Year-Of-Publication;City;State;Country;AgeGroup;content
234765;0671004107;6;Contact;Carl Sagan;1997;kuching;sarawak;malaysia;Young Adult;Contact Carl Sagan 1997
234765;067976402X;9;Snow Falling on Cedars;David Guterson;1995;kuching;sarawak;malaysia;Young Adult;Snow Falling on Cedars David Guterson 1995
234765;0767903579;6;Falling Leaves: The True Story of an Unwanted Chinese Daughter;Adeline Yen Mah;1999;kuching;sarawak;malaysia;Young Adult;Falling Leaves: The True Story of an Unwanted Chinese Daughter Adeline Yen Mah 1999
234765;0804111359;9;Secret History;DONNA TARTT;1993;kuching;sarawak;malaysia;Young Adult;Secret History DONNA TARTT 1993
234797;0394404289;10;The Prophet;Kahlil Gibran;1973;can pastilla;illes balears;spain;Middle Age;The Prophet Kahlil Gibran 1973
234797;0553277537;8;Dandelion Wine (Grand Master Editions);RAY BRADBURY;1985;can pastilla;illes balears;spain;Middle Age;Dandelion Wine (Grand Master Editions) RAY BRADBURY 1985
234797;0743260244;8;Against All Enemies: Inside America's War on Terror;Richard A. Clarke;2004;can pastilla;illes balears;spain;Middle Age;Against All Enemies: Inside America's War on Terror Richard A. Clarke 2004
234828;0060392452;10;Stupid White Men ...and Other Sorry Excuses for the State of the Nation!;Michael Moore;2002;fairbanks;alaska;usa;Adult;Stupid White Men ...and Other Sorry Excuses for the State of the Nation! Michael Moore 2002
234828;0060930535;3;The Poisonwood Bible: A Novel;Barbara Kingsolver;1999;fairbanks;alaska;usa;Adult;The Poisonwood Bible: A Novel Barbara Kingsolver 1999
234828;0060934700;9;Smoke and Mirrors: Short Fictions and Illusions;Neil Gaiman;2001;fairbanks;alaska;usa;Adult;Smoke and Mirrors: Short Fictions and Illusions Neil Gaiman 2001
234828;0061006629;10;Fatherland;Robert Harris;1995;fairbanks;alaska;usa;Adult;Fatherland Robert Harris 1995
234828;0061020702;10;The Light Fantastic (Discworld Novels (Paperback));Terry Pratchett;2000;fairbanks;alaska;usa;Adult;The Light Fantastic (Discworld Novels (Paperback)) Terry Pratchett 2000
234828;0061020710;10;The Color of Magic;Terry Pratchett;2000;fairbanks;alaska;usa;Adult;The Color of Magic Terry Pratchett 2000
234828;0061054151;8;Whirlwind (The X-Files);Charles Grant;1995;fairbanks;alaska;usa;Adult;Whirlwind (The X-Files) Charles Grant 1995
234828;0061091464;8;The Thief of Always;Clive Barker;1993;fairbanks;alaska;usa;Adult;The Thief of Always Clive Barker 1993
234828;0061092886;7;The Fallen Man (Joe Leaphorn Novels);Tony Hillerman;1997;fairbanks;alaska;usa;Adult;The Fallen Man (Joe Leaphorn Novels) Tony Hillerman 1997
234828;0066214122;8;Prey: A Novel;Michael Crichton;2002;fairbanks;alaska;usa;Adult;Prey: A Novel Michael Crichton 2002
234828;0140143505;10;84 Charing Cross Road;Helene Hanff;1990;fairbanks;alaska;usa;Adult;84 Charing Cross Road Helene Hanff 1990
234828;0140186409;3;The Grapes of Wrath (20th Century Classics);John Steinbeck;1992;fairbanks;alaska;usa;Adult;The Grapes of Wrath (20th Century Classics) John Steinbeck 1992
234828;0312276885;8;The Sigma Protocol;Robert Ludlum;2001;fairbanks;alaska;usa;Adult;The Sigma Protocol Robert Ludlum 2001
234828;0316666343;7;The Lovely Bones: A Novel;Alice Sebold;2002;fairbanks;alaska;usa;Adult;The Lovely Bones: A Novel Alice Sebold 2002
234828;0345317580;10;Magic Kingdom for Sale - Sold! (Magic Kingdom of Landover);Terry Brooks;1990;fairbanks;alaska;usa;Adult;Magic Kingdom for Sale - Sold! (Magic Kingdom of Landover) Terry Brooks 1990
234828;0345323440;9;Footfall;Larry Niven;1996;fairbanks;alaska;usa;Adult;Footfall Larry Niven 1996
234828;0345333926;8;Ringworld;Larry Niven;1990;fairbanks;alaska;usa;Adult;Ringworld Larry Niven 1990
234828;0345335287;8;The Black Unicorn (Magic Kingdom of Landover Novel);Terry Brooks;1990;fairbanks;alaska;usa;Adult;The Black Unicorn (Magic Kingdom of Landover Novel) Terry Brooks 1990
234828;0345348109;9;The Killer Angels;Michael Shaara;1993;fairbanks;alaska;usa;Adult;The Killer Angels Michael Shaara 1993
234828;0345353145;10;Sphere;MICHAEL CRICHTON;1988;fairbanks;alaska;usa;Adult;Sphere MICHAEL CRICHTON 1988
234828;0345370775;9;Jurassic Park;Michael Crichton;1999;fairbanks;alaska;usa;Adult;Jurassic Park Michael Crichton 1999
234828;0345380371;9;Rising Sun;MICHAEL CRICHTON;1992;fairbanks;alaska;usa;Adult;Rising Sun MICHAEL CRICHTON 1992
234828;0345384350;7;Icebound;Dean R. Koontz;1995;fairbanks;alaska;usa;Adult;Icebound Dean R. Koontz 1995
234828;0345384911;8;Crystal Line;Anne McCaffrey;1993;fairbanks;alaska;usa;Adult;Crystal Line Anne McCaffrey 1993
234828;034539092x;7;The Great Train Robbery;Michael Crichton;1995;fairbanks;alaska;usa;Adult;The Great Train Robbery Michael Crichton 1995
234828;0345402871;8;Airframe;Michael Crichton;1997;fairbanks;alaska;usa;Adult;Airframe Michael Crichton 1997
234828;034541005X;7;The Power of One;Bryce Courtenay;1992;fairbanks;alaska;usa;Adult;The Power of One Bryce Courtenay 1992
234828;0345434803;2;The Vampire Armand (The Vampire Chronicles, Book 6);Anne Rice;2000;fairbanks;alaska;usa;Adult;The Vampire Armand (The Vampire Chronicles, Book 6) Anne Rice 2000
234828;0345444884;8;The Talisman;STEPHEN KING;2001;fairbanks;alaska;usa;Adult;The Talisman STEPHEN KING 2001
234828;0380702843;9;The Return of the Indian (Indian in the Cupboard);Lynne Reid Banks;1999;fairbanks;alaska;usa;Adult;The Return of the Indian (Indian in the Cupboard) Lynne Reid Banks 1999
234828;0380710218;8;Postmortem;Patricia Daniels Cornwell;1993;fairbanks;alaska;usa;Adult;Postmortem Patricia Daniels Cornwell 1993
234828;0380726262;8;"Moon Music (Peter Decker &amp; Rina Lazarus Novels (Paperback))";Faye Kellerman;1999;fairbanks;alaska;usa;Adult;"Moon Music (Peter Decker &amp; Rina Lazarus Novels (Paperback)) Faye Kellerman 1999"
234828;0380759497;8;Xanth 15: The Color of Her Panties;Piers Anthony;1992;fairbanks;alaska;usa;Adult;Xanth 15: The Color of Her Panties Piers Anthony 1992
234828;038079487X;6;What Looks Like Crazy On An Ordinary Day;Pearl Cleage;1998;fairbanks;alaska;usa;Adult;What Looks Like Crazy On An Ordinary Day Pearl Cleage 1998
234828;0393312836;9;A Clockwork Orange (Norton Paperback Fiction);Anthony Burgess;1986;fairbanks;alaska;usa;Adult;A Clockwork Orange (Norton Paperback Fiction) Anthony Burgess 1986
234828;0394558235;3;Queen of the Damned (Vampire Chronicles, Book III);Anne Rice;1988;fairbanks;alaska;usa;Adult;Queen of the Damned (Vampire Chronicles, Book III) Anne Rice 1988
234828;0425083837;9;The Hunt for Red October;Tom Clancy;1985;fairbanks;alaska;usa;Adult;The Hunt for Red October Tom Clancy 1985
234828;0425107469;8;Watchers;Dean R. Koontz;1996;fairbanks;alaska;usa;Adult;Watchers Dean R. Koontz 1996
234828;0425109720;10;Patriot Games (Jack Ryan Novels);Tom Clancy;1992;fairbanks;alaska;usa;Adult;Patriot Games (Jack Ryan Novels) Tom Clancy 1992
234828;042511774X;9;Breathing Lessons;Anne Tyler;1994;fairbanks;alaska;usa;Adult;Breathing Lessons Anne Tyler 1994
234828;0425127583;7;The Mask;Dean R. Koontz;1989;fairbanks;alaska;usa;Adult;The Mask Dean R. Koontz 1989
234828;0425131769;8;Vital Signs;Robin Cook;2001;fairbanks;alaska;usa;Adult;Vital Signs Robin Cook 2001
234828;042513525X;8;Hideaway;Dean R. Koontz;1992;fairbanks;alaska;usa;Adult;Hideaway Dean R. Koontz 1992
234828;0425137562;7;Silent Prey;John Sandford;2000;fairbanks;alaska;usa;Adult;Silent Prey John Sandford 2000
234828;0425140946;8;Terminal;Robin Cook;1994;fairbanks;alaska;usa;Adult;Terminal Robin Cook 1994
234828;0425142485;4;The Funhouse;Dean R. Koontz;1994;fairbanks;alaska;usa;Adult;The Funhouse Dean R. Koontz 1994
234828;0425145638;8;Fatal Cure;Robin Cook;1997;fairbanks;alaska;usa;Adult;Fatal Cure Robin Cook 1997
234828;0425147622;6;The Body Farm;Patricia Daniels Cornwell;1995;fairbanks;alaska;usa;Adult;The Body Farm Patricia Daniels Cornwell 1995
234828;0425150143;7;Tom Clancy's Op-Center: Mirror Image (Tom Clancy's Op Center (Paperback));Tom Clancy;1995;fairbanks;alaska;usa;Adult;Tom Clancy's Op-Center: Mirror Image (Tom Clancy's Op Center (Paperback)) Tom Clancy 1995
234828;0425151867;7;Acceptable Risk;Robin Cook;1996;fairbanks;alaska;usa;Adult;Acceptable Risk Robin Cook 1996
234828;0425161242;7;Chromosome 6;Robin Cook;2000;fairbanks;alaska;usa;Adult;Chromosome 6 Robin Cook 2000
234828;042518286X;8;Shock;Robin Cook;2002;fairbanks;alaska;usa;Adult;Shock Robin Cook 2002
234828;0440123925;9;Exit to Eden;ANNE RAMPLING;1986;fairbanks;alaska;usa;Adult;Exit to Eden ANNE RAMPLING 1986
234828;0440206154;6;Red Dragon;Thomas Harris;2000;fairbanks;alaska;usa;Adult;Red Dragon Thomas Harris 2000
234828;044021145X;9;The Firm;John Grisham;1992;fairbanks;alaska;usa;Adult;The Firm John Grisham 1992
234828;0440213525;9;The Client;John Grisham;1994;fairbanks;alaska;usa;Adult;The Client John Grisham 1994
234828;0440224624;8;The Loop;Nicholas Evans;1999;fairbanks;alaska;usa;Adult;The Loop Nicholas Evans 1999
234828;0440403278;7;Number the Stars (Yearling Newbery);Lois Lowry;1990;fairbanks;alaska;usa;Adult;Number the Stars (Yearling Newbery) Lois Lowry 1990
234828;0441172717;10;Dune (Remembering Tomorrow);Frank Herbert;1996;fairbanks;alaska;usa;Adult;Dune (Remembering Tomorrow) Frank Herbert 1996
234828;0441790348;8;Stranger in a Strange Land (Remembering Tomorrow);Robert A. Heinlein;1995;fairbanks;alaska;usa;Adult;Stranger in a Strange Land (Remembering Tomorrow) Robert A. Heinlein 1995
234828;0446322180;9;Name of the Rose-Nla;Umberto Eco;1984;fairbanks;alaska;usa;Adult;Name of the Rose-Nla Umberto Eco 1984
234828;0446357421;8;If Tomorrow Comes;Sidney Sheldon;1988;fairbanks;alaska;usa;Adult;If Tomorrow Comes Sidney Sheldon 1988
234828;0446359866;8;Presumed Innocent;Scott Turow;1989;fairbanks;alaska;usa;Adult;Presumed Innocent Scott Turow 1989
234828;0446363251;2;"Scarlett : The Sequel to Margaret Mitchell's \Gone With the Wind\""""";Alexandra Ripley;1992;fairbanks;alaska;usa;Adult;"Scarlett : The Sequel to Margaret Mitchell's \Gone With the Wind\"""" Alexandra Ripley 1992"
234828;0446603589;8;Absolute Power;David Baldacci;1996;fairbanks;alaska;usa;Adult;Absolute Power David Baldacci 1996
234828;0449002411;7;The Presence;John Saul;1998;fairbanks;alaska;usa;Adult;The Presence John Saul 1998
234828;0449203794;8;Space;James A. Michener;1988;fairbanks;alaska;usa;Adult;Space James A. Michener 1988
234828;0449217264;8;Alaska;James A. Michener;1994;fairbanks;alaska;usa;Adult;Alaska James A. Michener 1994
234828;0449221512;7;I Is for Innocent;Sue Grafton;1994;fairbanks;alaska;usa;Adult;I Is for Innocent Sue Grafton 1994
234828;0451119932;7;Fever;Robin Cook;1983;fairbanks;alaska;usa;Adult;Fever Robin Cook 1983
234828;0451132378;8;Pet Sematary;Stephen King;1984;fairbanks;alaska;usa;Adult;Pet Sematary Stephen King 1984
234828;0451142934;8;Skeleton Crew;Stephen King;1986;fairbanks;alaska;usa;Adult;Skeleton Crew Stephen King 1986
234828;0451151259;8;Eyes of the Dragon;Stephen King;1988;fairbanks;alaska;usa;Adult;Eyes of the Dragon Stephen King 1988
234828;0451157443;8;Carrie;Stephen King;1994;fairbanks;alaska;usa;Adult;Carrie Stephen King 1994
234828;0451160525;9;The Gunslinger (The Dark Tower, Book 1);Stephen King;1994;fairbanks;alaska;usa;Adult;The Gunslinger (The Dark Tower, Book 1) Stephen King 1994
234828;0451167317;8;The Dark Half;Stephen King;1994;fairbanks;alaska;usa;Adult;The Dark Half Stephen King 1994
234828;0451173317;5;The Waste Lands (The Dark Tower, Book 3);Stephen King;1997;fairbanks;alaska;usa;Adult;The Waste Lands (The Dark Tower, Book 3) Stephen King 1997
234828;0451180232;9;"Nightmares &amp; Dreamscapes";Stephen King;2004;fairbanks;alaska;usa;Adult;"Nightmares &amp; Dreamscapes Stephen King 2004"
234828;0451191153;9;The Fountainhead;Ayn Rand;1996;fairbanks;alaska;usa;Adult;The Fountainhead Ayn Rand 1996
234828;0451205626;7;Cold Paradise (Stone Barrington Novels (Paperback));Stuart Woods;2002;fairbanks;alaska;usa;Adult;Cold Paradise (Stone Barrington Novels (Paperback)) Stuart Woods 2002
234828;0451523377;10;Dracula (Signet Classics (Paperback));Bram Stoker;1997;fairbanks;alaska;usa;Adult;Dracula (Signet Classics (Paperback)) Bram Stoker 1997
234828;0452266564;9;The Claiming of Sleeping Beauty (Erotic Adventures of Sleeping Beauty);Rice Anne;1999;fairbanks;alaska;usa;Adult;The Claiming of Sleeping Beauty (Erotic Adventures of Sleeping Beauty) Rice Anne 1999
234828;051511264X;7;Prime Witness;Steven Paul Martini;1994;fairbanks;alaska;usa;Adult;Prime Witness Steven Paul Martini 1994
234828;0553250426;8;The Clan of the Cave Bear (Earth's Children (Paperback));Jean M. Auel;1984;fairbanks;alaska;usa;Adult;The Clan of the Cave Bear (Earth's Children (Paperback)) Jean M. Auel 1984
234828;0553275976;7;The Bonfire of the Vanities;Tom Wolfe;1988;fairbanks;alaska;usa;Adult;The Bonfire of the Vanities Tom Wolfe 1988
234828;0553283685;6;Hyperion;DAN SIMMONS;1990;fairbanks;alaska;usa;Adult;Hyperion DAN SIMMONS 1990
234828;0553572210;7;Silent Treatment;Michael Palmer;1996;fairbanks;alaska;usa;Adult;Silent Treatment Michael Palmer 1996
234828;0553576143;7;The Cry of the Halidon;Robert Ludlum;1996;fairbanks;alaska;usa;Adult;The Cry of the Halidon Robert Ludlum 1996
234828;0553802496;7;Odd Thomas;Dean Koontz;2003;fairbanks;alaska;usa;Adult;Odd Thomas Dean Koontz 2003
234828;0618002227;10;The Fellowship of the Ring (The Lord of the Rings, Part 1);J. R. R. Tolkien;1999;fairbanks;alaska;usa;Adult;The Fellowship of the Ring (The Lord of the Rings, Part 1) J. R. R. Tolkien 1999
234828;0618002235;10;The Two Towers (The Lord of the Rings, Part 2);J. R. R. Tolkien;1999;fairbanks;alaska;usa;Adult;The Two Towers (The Lord of the Rings, Part 2) J. R. R. Tolkien 1999
234828;0670835382;6;Four Past Midnight;Stephen King;1990;fairbanks;alaska;usa;Adult;Four Past Midnight Stephen King 1990
234828;0671004107;9;Contact;Carl Sagan;1997;fairbanks;alaska;usa;Adult;Contact Carl Sagan 1997
234828;0671525808;8;So Long and Thanks for all the Fish;Douglas Adams;1985;fairbanks;alaska;usa;Adult;So Long and Thanks for all the Fish Douglas Adams 1985
234828;0671727796;9;The Color Purple;Alice Walker;1990;fairbanks;alaska;usa;Adult;The Color Purple Alice Walker 1990
234828;0671793489;8;All Around the Town;Mary Higgins Clark;1993;fairbanks;alaska;usa;Adult;All Around the Town Mary Higgins Clark 1993
234828;0684802988;8;FLOOD TIDE;Clive Cussler;1997;fairbanks;alaska;usa;Adult;FLOOD TIDE Clive Cussler 1997
234828;0743436210;7;Hearts in Atlantis;Stephen King;2001;fairbanks;alaska;usa;Adult;Hearts in Atlantis Stephen King 2001
234828;0743467523;10;Dreamcatcher;Stephen King;2003;fairbanks;alaska;usa;Adult;Dreamcatcher Stephen King 2003
234828;0786915749;7;Dragons of Autumn Twilight (Dragonlance: Dragonlance Chronicles);Margaret Weis;2000;fairbanks;alaska;usa;Adult;Dragons of Autumn Twilight (Dragonlance: Dragonlance Chronicles) Margaret Weis 2000
234828;0804111359;7;Secret History;DONNA TARTT;1993;fairbanks;alaska;usa;Adult;Secret History DONNA TARTT 1993
234828;080411868X;5;Welcome to the World, Baby Girl!;Fannie Flagg;1999;fairbanks;alaska;usa;Adult;Welcome to the World, Baby Girl! Fannie Flagg 1999
234828;0812521374;8;Necroscope;Brian Lumley;1992;fairbanks;alaska;usa;Adult;Necroscope Brian Lumley 1992
234828;0812550706;10;Ender's Game (Ender Wiggins Saga (Paperback));Orson Scott Card;1994;fairbanks;alaska;usa;Adult;Ender's Game (Ender Wiggins Saga (Paperback)) Orson Scott Card 1994
234828;1558531564;10;"Live and Learn and Pass It on: People Ages 5 to 95 Share What They'Ve Discovered About Life, Love, and Other Good Stuff (Live &amp; Learn &amp; Pass It on)";H. Jackson Brown;1992;fairbanks;alaska;usa;Adult;"Live and Learn and Pass It on: People Ages 5 to 95 Share What They'Ve Discovered About Life, Love, and Other Good Stuff (Live &amp; Learn &amp; Pass It on) H. Jackson Brown 1992"
234925;006447352X;7;Fire and Hemlock;Diana Wynne Jones;2002;hudson;ohio;usa;Middle Age;Fire and Hemlock Diana Wynne Jones 2002
234925;0345413377;10;The Amber Spyglass (His Dark Materials, Book 3);PHILIP PULLMAN;2001;hudson;ohio;usa;Middle Age;The Amber Spyglass (His Dark Materials, Book 3) PHILIP PULLMAN 2001
234925;0380014300;6;Nine Princes In Amber;Roger Zelazny;1977;hudson;ohio;usa;Middle Age;Nine Princes In Amber Roger Zelazny 1977
234925;0451519167;10;Pride and Prejudice;Jane Austen;1961;hudson;ohio;usa;Middle Age;Pride and Prejudice Jane Austen 1961
234925;0553572040;8;Killer Pancake;Diane Mott Davidson;1996;hudson;ohio;usa;Middle Age;Killer Pancake Diane Mott Davidson 1996
234925;0553574639;8;The Main Corpse (Culinary Mysteries (Paperback));Diane Mott Davidson;1997;hudson;ohio;usa;Middle Age;The Main Corpse (Culinary Mysteries (Paperback)) Diane Mott Davidson 1997
234925;0553578308;9;Tough Cookie;Diane Mott Davidson;2001;hudson;ohio;usa;Middle Age;Tough Cookie Diane Mott Davidson 2001
234925;0553578316;9;"Sticks &amp; Scones";Diane Mott Davidson;2002;hudson;ohio;usa;Middle Age;"Sticks &amp; Scones Diane Mott Davidson 2002"
234925;0679777547;6;The Club Dumas: A Novel;Arturo Perez-Reverte;1998;hudson;ohio;usa;Middle Age;The Club Dumas: A Novel Arturo Perez-Reverte 1998
234925;0812543122;10;Sense and Sensibility;Jane Austen;1995;hudson;ohio;usa;Middle Age;Sense and Sensibility Jane Austen 1995
234925;0971880107;4;Wild Animus;Rich Shapero;2004;hudson;ohio;usa;Middle Age;Wild Animus Rich Shapero 2004
234948;0345413350;8;The Golden Compass (His Dark Materials, Book 1);PHILIP PULLMAN;1997;hiram;georgia;usa;Adult;The Golden Compass (His Dark Materials, Book 1) PHILIP PULLMAN 1997
234948;0446391301;5;Geek Love;Katherine Dunn;1993;hiram;georgia;usa;Adult;Geek Love Katherine Dunn 1993
234948;0786881852;7;Don't Sweat the Small Stuff and It's All Small Stuff : Simple Ways to Keep the Little Things from Taking Over Your Life (Don't Sweat the Small Stuff Series);Richard Carlson;1997;hiram;georgia;usa;Adult;Don't Sweat the Small Stuff and It's All Small Stuff : Simple Ways to Keep the Little Things from Taking Over Your Life (Don't Sweat the Small Stuff Series) Richard Carlson 1997
234954;0151004218;7;All the Names;Jose Saramago;2000;santa maria da feira;aveiro;portugal;Young Adult;All the Names Jose Saramago 2000
234954;0156007754;8;Blindness (Harvest Book);Jose Saramago;1999;santa maria da feira;aveiro;portugal;Young Adult;Blindness (Harvest Book) Jose Saramago 1999
234954;0156528207;9;The Little Prince;Antoine de Saint-Exup̩ry;1968;santa maria da feira;aveiro;portugal;Young Adult;The Little Prince Antoine de Saint-Exup̩ry 1968
234954;0385420161;8;Like Water for Chocolate: A Novel in Monthly Installments, With Recipes, Romances, and Home Remedies;Laura Esquivel;1992;santa maria da feira;aveiro;portugal;Young Adult;Like Water for Chocolate: A Novel in Monthly Installments, With Recipes, Romances, and Home Remedies Laura Esquivel 1992
234954;0385504209;9;The Da Vinci Code;Dan Brown;2003;santa maria da feira;aveiro;portugal;Young Adult;The Da Vinci Code Dan Brown 2003
234954;0440108268;6;The Bridge Across Forever;Richard Bach;1986;santa maria da feira;aveiro;portugal;Young Adult;The Bridge Across Forever Richard Bach 1986
234954;2290306428;9;Illusions;Richard Bach;2000;santa maria da feira;aveiro;portugal;Young Adult;Illusions Richard Bach 2000
235099;0373243790;9;Considering Kate (The Stanislaskis) (Silhouette Special Edition);Nora Roberts;2001;taylorsville;utah;usa;Middle Age;Considering Kate (The Stanislaskis) (Silhouette Special Edition) Nora Roberts 2001
235099;0373484232;9;Stanislaski Sisters;Nora Roberts;2001;taylorsville;utah;usa;Middle Age;Stanislaski Sisters Nora Roberts 2001
235099;0373484429;8;Reflections And Dreams;Nora Roberts;2001;taylorsville;utah;usa;Middle Age;Reflections And Dreams Nora Roberts 2001
235099;0515119202;9;Daring to Dream;Nora Roberts;1996;taylorsville;utah;usa;Middle Age;Daring to Dream Nora Roberts 1996
235099;051512317X;9;Rising Tides;Nora Roberts;2001;taylorsville;utah;usa;Middle Age;Rising Tides Nora Roberts 2001
235099;051512608X;8;The Reef;Nora Roberts;1999;taylorsville;utah;usa;Middle Age;The Reef Nora Roberts 1999
235099;0515128546;9;Tears of the Moon (Irish Trilogy);Nora Roberts;2000;taylorsville;utah;usa;Middle Age;Tears of the Moon (Irish Trilogy) Nora Roberts 2000
235099;0515128554;9;Heart of the Sea (Irish Trilogy);Nora Roberts;2000;taylorsville;utah;usa;Middle Age;Heart of the Sea (Irish Trilogy) Nora Roberts 2000
235099;0515131229;9;Dance upon the Air (Three Sisters Island Trilogy);Nora Roberts;2003;taylorsville;utah;usa;Middle Age;Dance upon the Air (Three Sisters Island Trilogy) Nora Roberts 2003
235099;0671027646;9;The Christmas Box Collection : The Christmas Box Timepiece The Letter;Richard Paul Evans;1998;taylorsville;utah;usa;Middle Age;The Christmas Box Collection : The Christmas Box Timepiece The Letter Richard Paul Evans 1998
235105;0020199600;9;GREAT GATSBY (REISSUE);F. Scott Fitzgerald;1988;st louis;missouri;usa;Middle Age;GREAT GATSBY (REISSUE) F. Scott Fitzgerald 1988
235105;0060167688;8;After All These Years;Susan Isaacs;1993;st louis;missouri;usa;Middle Age;After All These Years Susan Isaacs 1993
235105;0060185147;9;Courting Trouble;Lisa Scottoline;2002;st louis;missouri;usa;Middle Age;Courting Trouble Lisa Scottoline 2002
235105;0060194448;9;The Wailing Wind;Tony Hillerman;2002;st louis;missouri;usa;Middle Age;The Wailing Wind Tony Hillerman 2002
235105;0061000027;9;Dance Hall of the Dead (Joe Leaphorn Novels);Tony Hillerman;1990;st louis;missouri;usa;Middle Age;Dance Hall of the Dead (Joe Leaphorn Novels) Tony Hillerman 1990
235105;0061001023;6;Birthright;Michael Stewart;1990;st louis;missouri;usa;Middle Age;Birthright Michael Stewart 1990
235105;0061044431;8;The Salaryman's Wife (Children of Violence Series);Sujata Massey;2000;st louis;missouri;usa;Middle Age;The Salaryman's Wife (Children of Violence Series) Sujata Massey 2000
235105;006109157X;7;Dead Eyes;Stuart Woods;1994;st louis;missouri;usa;Middle Age;Dead Eyes Stuart Woods 1994
235105;0061093092;8;Lily White;Susan Isaacs;1997;st louis;missouri;usa;Middle Age;Lily White Susan Isaacs 1997
235105;0066212855;9;Krakatoa : The Day the World Exploded: August 27, 1883;Simon Winchester;2003;st louis;missouri;usa;Middle Age;Krakatoa : The Day the World Exploded: August 27, 1883 Simon Winchester 2003
235105;0140179836;6;The Liar's Club: A Memoir;Mary Karr;1998;st louis;missouri;usa;Middle Age;The Liar's Club: A Memoir Mary Karr 1998
235105;0140265686;8;Out to Canaan (The Mitford Years);Jan Karon;1998;st louis;missouri;usa;Middle Age;Out to Canaan (The Mitford Years) Jan Karon 1998
235105;0142001619;10;Salt: A World History;Mark Kurlansky;2003;st louis;missouri;usa;Middle Age;Salt: A World History Mark Kurlansky 2003
235105;030681188X;7;"How to Lose Friends &amp; Alienate People";Toby Young;2002;st louis;missouri;usa;Middle Age;"How to Lose Friends &amp; Alienate People Toby Young 2002"
235105;0312135653;8;A Monstrous Regiment of Women;Laurie R. King;1995;st louis;missouri;usa;Middle Age;A Monstrous Regiment of Women Laurie R. King 1995
235105;0312265859;9;Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel);Janet Evanovich;2002;st louis;missouri;usa;Middle Age;Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel) Janet Evanovich 2002
235105;0312265867;9;To the Nines: A Stephanie Plum Novel;Janet Evanovich;2003;st louis;missouri;usa;Middle Age;To the Nines: A Stephanie Plum Novel Janet Evanovich 2003
235105;0312278586;10;The Nanny Diaries: A Novel;Emma McLaughlin;2002;st louis;missouri;usa;Middle Age;The Nanny Diaries: A Novel Emma McLaughlin 2002
235105;0312289243;7;Exposure;Alan Russell;2002;st louis;missouri;usa;Middle Age;Exposure Alan Russell 2002
235105;0312952813;9;The Black Ice (Detective Harry Bosch Mysteries);Michael Connelly;1996;st louis;missouri;usa;Middle Age;The Black Ice (Detective Harry Bosch Mysteries) Michael Connelly 1996
235105;0312979096;5;Now You See Me;Tina Wainscott;2002;st louis;missouri;usa;Middle Age;Now You See Me Tina Wainscott 2002
235105;0312983271;4;Full House (Janet Evanovich's Full Series);Janet Evanovich;2002;st louis;missouri;usa;Middle Age;Full House (Janet Evanovich's Full Series) Janet Evanovich 2002
235105;0312986343;7;Visions of Sugar Plums: A Stephanie Plum Holiday Novel;Janet Evanovich;2004;st louis;missouri;usa;Middle Age;Visions of Sugar Plums: A Stephanie Plum Holiday Novel Janet Evanovich 2004
235105;0316143464;9;Dress Your Family in Corduroy and Denim;David Sedaris;2004;st louis;missouri;usa;Middle Age;Dress Your Family in Corduroy and Denim David Sedaris 2004
235105;0316153915;8;Chasing the Dime;Michael Connelly;2002;st louis;missouri;usa;Middle Age;Chasing the Dime Michael Connelly 2002
235105;0316154059;9;City of Bones;Michael Connelly;2002;st louis;missouri;usa;Middle Age;City of Bones Michael Connelly 2002
235105;0316155306;9;The Narrows: A Novel;Michael Connelly;2004;st louis;missouri;usa;Middle Age;The Narrows: A Novel Michael Connelly 2004
235105;0316666343;8;The Lovely Bones: A Novel;Alice Sebold;2002;st louis;missouri;usa;Middle Age;The Lovely Bones: A Novel Alice Sebold 2002
235105;0345285859;7;Shibumi;Trevanian;1980;st louis;missouri;usa;Middle Age;Shibumi Trevanian 1980
235105;0345387554;9;The Horse You Came In On;Martha Grimes;1996;st louis;missouri;usa;Middle Age;The Horse You Came In On Martha Grimes 1996
235105;0345413369;10;The Subtle Knife (His Dark Materials, Book 2);PHILIP PULLMAN;1998;st louis;missouri;usa;Middle Age;The Subtle Knife (His Dark Materials, Book 2) PHILIP PULLMAN 1998
235105;0345423402;8;A Kiss of Shadows (Meredith Gentry Novels (Paperback));LAURELL K. HAMILTON;2002;st louis;missouri;usa;Middle Age;A Kiss of Shadows (Meredith Gentry Novels (Paperback)) LAURELL K. HAMILTON 2002
235105;0345423429;8;A Caress of Twilight (Meredith Gentry Novels (Paperback));LAURELL K. HAMILTON;2003;st louis;missouri;usa;Middle Age;A Caress of Twilight (Meredith Gentry Novels (Paperback)) LAURELL K. HAMILTON 2003
235105;0345440056;9;Death of a Stranger;ANNE PERRY;2002;st louis;missouri;usa;Middle Age;Death of a Stranger ANNE PERRY 2002
235105;0345443268;3;Silent Partner;STEPHEN FREY;2003;st louis;missouri;usa;Middle Age;Silent Partner STEPHEN FREY 2003
235105;0345452534;8;The Murder Book;JONATHAN KELLERMAN;2002;st louis;missouri;usa;Middle Age;The Murder Book JONATHAN KELLERMAN 2002
